year,month,day,gender,births,Decade
1974,4,8.0,F,4260,1970
1974,4,8.0,M,4176,1970
1974,4,9.0,F,4310,1970
1974,4,9.0,M,4607,1970
1974,4,10.0,F,3879,1970
1974,4,10.0,M,4567,1970
1974,4,11.0,F,4104,1970
1974,4,11.0,M,4155,1970
1974,4,12.0,F,3945,1970
1974,4,12.0,M,4441,1970
1974,4,13.0,F,3764,1970
1974,4,13.0,M,3845,1970
1974,4,14.0,F,3487,1970
1974,4,14.0,M,3545,1970
1974,4,15.0,F,4060,1970
1974,4,15.0,M,4282,1970
1974,4,16.0,F,4228,1970
1974,4,16.0,M,4387,1970
1974,4,17.0,F,4262,1970
1974,4,17.0,M,4340,1970
1974,4,18.0,F,4147,1970
1974,4,18.0,M,4186,1970
1974,4,19.0,F,4141,1970
1974,4,19.0,M,4446,1970
1974,4,20.0,F,3519,1970
1974,4,20.0,M,3961,1970
1974,4,21.0,F,3508,1970
1974,4,21.0,M,3700,1970
1974,4,22.0,F,4168,1970
1974,4,22.0,M,4329,1970
1974,4,23.0,F,4376,1970
1974,4,23.0,M,4659,1970
1974,4,24.0,F,4258,1970
1974,4,24.0,M,4407,1970
1974,4,25.0,F,4210,1970
1974,4,25.0,M,4346,1970
1974,4,26.0,F,4204,1970
1974,4,26.0,M,4558,1970
1974,4,27.0,F,3628,1970
1974,4,27.0,M,3862,1970
1974,4,28.0,F,3430,1970
1974,4,28.0,M,3625,1970
1974,4,29.0,F,3969,1970
1974,4,29.0,M,4363,1970
1974,4,30.0,F,4199,1970
1974,4,30.0,M,4478,1970
1974,4,31.0,F,2,1970
1974,4,31.0,M,2,1970
1974,4,99.0,F,10,1970
1974,4,99.0,M,10,1970
1974,5,1.0,F,4037,1970
1974,5,1.0,M,4537,1970
1974,5,2.0,F,4012,1970
1974,5,2.0,M,4226,1970
1974,5,3.0,F,4068,1970
1974,5,3.0,M,4592,1970
1974,5,4.0,F,3562,1970
1974,5,4.0,M,3822,1970
1974,5,5.0,F,3367,1970
1974,5,5.0,M,3561,1970
1974,5,6.0,F,4059,1970
1974,5,6.0,M,4258,1970
1974,5,7.0,F,4309,1970
1974,5,7.0,M,4577,1970
1974,5,8.0,F,4052,1970
1974,5,8.0,M,4432,1970
1974,5,9.0,F,4084,1970
1974,5,9.0,M,4441,1970
1974,5,10.0,F,4164,1970
1974,5,10.0,M,4431,1970
1974,5,11.0,F,3790,1970
1974,5,11.0,M,3920,1970
1974,5,12.0,F,3433,1970
1974,5,12.0,M,3653,1970
1974,5,13.0,F,4264,1970
1974,5,13.0,M,4375,1970
1974,5,14.0,F,4270,1970
1974,5,14.0,M,4616,1970
1974,5,15.0,F,4364,1970
1974,5,15.0,M,4656,1970
1974,5,16.0,F,4307,1970
1974,5,16.0,M,4323,1970
1974,5,17.0,F,4345,1970
1974,5,17.0,M,4528,1970
1974,5,18.0,F,3752,1970
1974,5,18.0,M,3915,1970
1974,5,19.0,F,3373,1970
1974,5,19.0,M,3523,1970
1974,5,20.0,F,4183,1970
1974,5,20.0,M,4610,1970
1974,5,21.0,F,4322,1970
1974,5,21.0,M,4739,1970
1974,5,22.0,F,4304,1970
1974,5,22.0,M,4472,1970
1974,5,23.0,F,4134,1970
1974,5,23.0,M,4443,1970
1974,5,24.0,F,4369,1970
1974,5,24.0,M,4555,1970
1974,5,25.0,F,3719,1970
1974,5,25.0,M,3874,1970
1974,5,26.0,F,3477,1970
1974,5,26.0,M,3455,1970
1974,5,27.0,F,3608,1970
1974,5,27.0,M,3852,1970
1974,5,28.0,F,4193,1970
1974,5,28.0,M,4377,1970
1974,5,29.0,F,4445,1970
1974,5,29.0,M,4618,1970
1974,5,30.0,F,4273,1970
1974,5,30.0,M,4685,1970
1974,5,31.0,F,4460,1970
1974,5,31.0,M,4590,1970
1974,5,99.0,F,12,1970
1974,5,99.0,M,8,1970
1974,6,1.0,F,3535,1970
1974,6,1.0,M,3913,1970
1974,6,2.0,F,3424,1970
1974,6,2.0,M,3622,1970
1974,6,3.0,F,3944,1970
1974,6,3.0,M,4370,1970
1974,6,4.0,F,4340,1970
1974,6,4.0,M,4570,1970
1974,6,5.0,F,4247,1970
1974,6,5.0,M,4490,1970
1974,6,6.0,F,4228,1970
1974,6,6.0,M,4371,1970
1974,6,7.0,F,4469,1970
1974,6,7.0,M,4641,1970
1974,6,8.0,F,3692,1970
1974,6,8.0,M,3779,1970
1974,6,9.0,F,3435,1970
1974,6,9.0,M,3746,1970
1974,6,10.0,F,4368,1970
1974,6,10.0,M,4571,1970
1974,6,11.0,F,4332,1970
1974,6,11.0,M,4422,1970
1974,6,12.0,F,4116,1970
1974,6,12.0,M,4487,1970
1974,6,13.0,F,3993,1970
1974,6,13.0,M,4463,1970
1974,6,14.0,F,4317,1970
1974,6,14.0,M,4581,1970
1974,6,15.0,F,3708,1970
1974,6,15.0,M,3958,1970
1974,6,16.0,F,3455,1970
1974,6,16.0,M,3756,1970
1974,6,17.0,F,4228,1970
1974,6,17.0,M,4448,1970
1974,6,18.0,F,4299,1970
1974,6,18.0,M,4717,1970
1974,6,19.0,F,4299,1970
1974,6,19.0,M,4565,1970
1974,6,20.0,F,4251,1970
1974,6,20.0,M,4582,1970
1974,6,21.0,F,4501,1970
1974,6,21.0,M,4863,1970
1974,6,22.0,F,3764,1970
1974,6,22.0,M,4239,1970
1974,6,23.0,F,3446,1970
1974,6,23.0,M,3716,1970
1974,6,24.0,F,4098,1970
1974,6,24.0,M,4405,1970
1974,6,25.0,F,4354,1970
1974,6,25.0,M,4684,1970
1974,6,26.0,F,4331,1970
1974,6,26.0,M,4668,1970
1974,6,27.0,F,4257,1970
1974,6,27.0,M,4625,1970
1974,6,28.0,F,4395,1970
1974,6,28.0,M,4694,1970
1974,6,29.0,F,3923,1970
1974,6,29.0,M,4088,1970
1974,6,30.0,F,3632,1970
1974,6,30.0,M,3899,1970
1974,6,31.0,F,2,1970
1974,6,31.0,M,2,1970
1974,6,99.0,F,18,1970
1974,6,99.0,M,24,1970
1974,7,1.0,F,4524,1970
1974,7,1.0,M,4692,1970
1974,7,2.0,F,4866,1970
1974,7,2.0,M,5057,1970
1974,7,3.0,F,4607,1970
1974,7,3.0,M,5086,1970
1974,7,4.0,F,3859,1970
1974,7,4.0,M,4065,1970
1974,7,5.0,F,4383,1970
1974,7,5.0,M,4668,1970
1974,7,6.0,F,4012,1970
1974,7,6.0,M,4273,1970
1974,7,7.0,F,3634,1970
1974,7,7.0,M,3992,1970
1974,7,8.0,F,4515,1970
1974,7,8.0,M,4957,1970
1974,7,9.0,F,4830,1970
1974,7,9.0,M,5030,1970
1974,7,10.0,F,4665,1970
1974,7,10.0,M,4758,1970
1974,7,11.0,F,4472,1970
1974,7,11.0,M,4746,1970
1974,7,12.0,F,4453,1970
1974,7,12.0,M,4830,1970
1974,7,13.0,F,4009,1970
1974,7,13.0,M,4219,1970
1974,7,14.0,F,3712,1970
1974,7,14.0,M,3893,1970
1974,7,15.0,F,4511,1970
1974,7,15.0,M,4756,1970
1974,7,16.0,F,4737,1970
1974,7,16.0,M,4960,1970
1974,7,17.0,F,4686,1970
1974,7,17.0,M,4733,1970
1974,7,18.0,F,4416,1970
1974,7,18.0,M,4706,1970
1974,7,19.0,F,4698,1970
1974,7,19.0,M,4825,1970
1974,7,20.0,F,4113,1970
1974,7,20.0,M,4358,1970
1974,7,21.0,F,3693,1970
1974,7,21.0,M,3740,1970
1974,7,22.0,F,4543,1970
1974,7,22.0,M,4771,1970
1974,7,23.0,F,4909,1970
1974,7,23.0,M,5201,1970
1974,7,24.0,F,4533,1970
1974,7,24.0,M,4794,1970
1974,7,25.0,F,4425,1970
1974,7,25.0,M,4838,1970
1974,7,26.0,F,4763,1970
1974,7,26.0,M,4811,1970
1974,7,27.0,F,4139,1970
1974,7,27.0,M,4353,1970
1974,7,28.0,F,3879,1970
1974,7,28.0,M,3993,1970
1974,7,29.0,F,4645,1970
1974,7,29.0,M,4809,1970
1974,7,30.0,F,4768,1970
1974,7,30.0,M,5053,1970
1974,7,31.0,F,4717,1970
1974,7,31.0,M,4874,1970
1974,7,99.0,F,9,1970
1974,7,99.0,M,6,1970
1974,8,1.0,F,4787,1970
1974,8,1.0,M,4920,1970
1974,8,2.0,F,4764,1970
1974,8,2.0,M,4872,1970
1974,8,3.0,F,4159,1970
1974,8,3.0,M,4311,1970
1974,8,4.0,F,3906,1970
1974,8,4.0,M,3907,1970
1974,8,5.0,F,4477,1970
1974,8,5.0,M,4647,1970
1974,8,6.0,F,4774,1970
1974,8,6.0,M,5193,1970
1974,8,7.0,F,4713,1970
1974,8,7.0,M,4903,1970
1974,8,8.0,F,4578,1970
1974,8,8.0,M,4972,1970
1974,8,9.0,F,4732,1970
1974,8,9.0,M,4964,1970
1974,8,10.0,F,4053,1970
1974,8,10.0,M,4378,1970
1974,8,11.0,F,3798,1970
1974,8,11.0,M,3926,1970
1974,8,12.0,F,4718,1970
1974,8,12.0,M,4925,1970
1974,8,13.0,F,5001,1970
1974,8,13.0,M,5212,1970
1974,8,14.0,F,4781,1970
1974,8,14.0,M,4805,1970
1974,8,15.0,F,4769,1970
1974,8,15.0,M,5056,1970
1974,8,16.0,F,4656,1970
1974,8,16.0,M,5179,1970
1974,8,17.0,F,4163,1970
1974,8,17.0,M,4393,1970
1974,8,18.0,F,3965,1970
1974,8,18.0,M,4108,1970
1974,8,19.0,F,4630,1970
1974,8,19.0,M,4952,1970
1974,8,20.0,F,4926,1970
1974,8,20.0,M,5227,1970
1974,8,21.0,F,4654,1970
1974,8,21.0,M,5057,1970
1974,8,22.0,F,4604,1970
1974,8,22.0,M,4731,1970
1974,8,23.0,F,4844,1970
1974,8,23.0,M,4951,1970
1974,8,24.0,F,4139,1970
1974,8,24.0,M,4347,1970
1974,8,25.0,F,3793,1970
1974,8,25.0,M,4061,1970
1974,8,26.0,F,4607,1970
1974,8,26.0,M,4949,1970
1974,8,27.0,F,4856,1970
1974,8,27.0,M,5219,1970
1974,8,28.0,F,4689,1970
1974,8,28.0,M,4910,1970
1974,8,29.0,F,4597,1970
1974,8,29.0,M,4947,1970
1974,8,30.0,F,4726,1970
1974,8,30.0,M,5054,1970
1974,8,31.0,F,4190,1970
1974,8,31.0,M,4347,1970
1974,8,99.0,F,4,1970
1974,8,99.0,M,10,1970
1974,9,1.0,F,3912,1970
1974,9,1.0,M,3997,1970
1974,9,2.0,F,3865,1970
1974,9,2.0,M,4104,1970
1974,9,3.0,F,4805,1970
1974,9,3.0,M,4666,1970
1974,9,4.0,F,4955,1970
1974,9,4.0,M,5025,1970
1974,9,5.0,F,4700,1970
1974,9,5.0,M,4881,1970
1974,9,6.0,F,4654,1970
1974,9,6.0,M,5073,1970
1974,9,7.0,F,4140,1970
1974,9,7.0,M,4410,1970
1974,9,8.0,F,3865,1970
1974,9,8.0,M,4024,1970
1974,9,9.0,F,4710,1970
1974,9,9.0,M,5086,1970
1974,9,10.0,F,4897,1970
1974,9,10.0,M,5177,1970
1974,9,11.0,F,4720,1970
1974,9,11.0,M,5077,1970
1974,9,12.0,F,4829,1970
1974,9,12.0,M,5003,1970
1974,9,13.0,F,4794,1970
1974,9,13.0,M,5074,1970
1974,9,14.0,F,4268,1970
1974,9,14.0,M,4601,1970
1974,9,15.0,F,4085,1970
1974,9,15.0,M,4181,1970
1974,9,16.0,F,4818,1970
1974,9,16.0,M,5232,1970
1974,9,17.0,F,5040,1970
1974,9,17.0,M,5235,1970
1974,9,18.0,F,4906,1970
1974,9,18.0,M,5127,1970
1974,9,19.0,F,4906,1970
1974,9,19.0,M,5076,1970
1974,9,20.0,F,4981,1970
1974,9,20.0,M,5343,1970
1974,9,21.0,F,4339,1970
1974,9,21.0,M,4665,1970
1974,9,22.0,F,4236,1970
1974,9,22.0,M,4386,1970
1974,9,23.0,F,4912,1970
1974,9,23.0,M,5225,1970
1974,9,24.0,F,5156,1970
1974,9,24.0,M,5219,1970
1974,9,25.0,F,4839,1970
1974,9,25.0,M,5204,1970
1974,9,26.0,F,4907,1970
1974,9,26.0,M,5222,1970
1974,9,27.0,F,5093,1970
1974,9,27.0,M,5195,1970
1974,9,28.0,F,4512,1970
1974,9,28.0,M,4731,1970
1974,9,29.0,F,4229,1970
1974,9,29.0,M,4356,1970
1974,9,30.0,F,4754,1970
1974,9,30.0,M,5221,1970
1974,9,31.0,F,3,1970
1974,9,31.0,M,7,1970
1974,9,99.0,F,12,1970
1974,9,99.0,M,14,1970
1974,10,1.0,F,4844,1970
1974,10,1.0,M,5420,1970
1974,10,2.0,F,4803,1970
1974,10,2.0,M,5092,1970
1974,10,3.0,F,4726,1970
1974,10,3.0,M,5041,1970
1974,10,4.0,F,4809,1970
1974,10,4.0,M,5033,1970
1974,10,5.0,F,4206,1970
1974,10,5.0,M,4487,1970
1974,10,6.0,F,3914,1970
1974,10,6.0,M,4178,1970
1974,10,7.0,F,4807,1970
1974,10,7.0,M,4949,1970
1974,10,8.0,F,4770,1970
1974,10,8.0,M,5038,1970
1974,10,9.0,F,4672,1970
1974,10,9.0,M,4833,1970
1974,10,10.0,F,4697,1970
1974,10,10.0,M,4998,1970
1974,10,11.0,F,4660,1970
1974,10,11.0,M,5057,1970
1974,10,12.0,F,4102,1970
1974,10,12.0,M,4233,1970
1974,10,13.0,F,3747,1970
1974,10,13.0,M,4020,1970
1974,10,14.0,F,4512,1970
1974,10,14.0,M,4693,1970
1974,10,15.0,F,4620,1970
1974,10,15.0,M,4952,1970
1974,10,16.0,F,4426,1970
1974,10,16.0,M,4785,1970
1974,10,17.0,F,4507,1970
1974,10,17.0,M,4804,1970
1974,10,18.0,F,4606,1970
1974,10,18.0,M,4847,1970
1974,10,19.0,F,3956,1970
1974,10,19.0,M,4230,1970
1974,10,20.0,F,3684,1970
1974,10,20.0,M,3788,1970
1974,10,21.0,F,4386,1970
1974,10,21.0,M,4627,1970
1974,10,22.0,F,4559,1970
1974,10,22.0,M,4768,1970
1974,10,23.0,F,4368,1970
1974,10,23.0,M,4597,1970
1974,10,24.0,F,4285,1970
1974,10,24.0,M,4507,1970
1974,10,25.0,F,4425,1970
1974,10,25.0,M,4774,1970
1974,10,26.0,F,4008,1970
1974,10,26.0,M,4266,1970
1974,10,27.0,F,3855,1970
1974,10,27.0,M,4025,1970
1974,10,28.0,F,4225,1970
1974,10,28.0,M,4649,1970
1974,10,29.0,F,4444,1970
1974,10,29.0,M,4911,1970
1974,10,30.0,F,4496,1970
1974,10,30.0,M,4631,1970
1974,10,31.0,F,4326,1970
1974,10,31.0,M,4587,1970
1974,10,99.0,F,10,1970
1974,10,99.0,M,22,1970
1974,11,1.0,F,4415,1970
1974,11,1.0,M,4783,1970
1974,11,2.0,F,4037,1970
1974,11,2.0,M,4018,1970
1974,11,3.0,F,3641,1970
1974,11,3.0,M,3926,1970
1974,11,4.0,F,4349,1970
1974,11,4.0,M,4625,1970
1974,11,5.0,F,4633,1970
1974,11,5.0,M,4867,1970
1974,11,6.0,F,4347,1970
1974,11,6.0,M,4704,1970
1974,11,7.0,F,4348,1970
1974,11,7.0,M,4471,1970
1974,11,8.0,F,4373,1970
1974,11,8.0,M,4602,1970
1974,11,9.0,F,3795,1970
1974,11,9.0,M,4011,1970
1974,11,10.0,F,3702,1970
1974,11,10.0,M,3817,1970
1974,11,11.0,F,4515,1970
1974,11,11.0,M,4708,1970
1974,11,12.0,F,4488,1970
1974,11,12.0,M,4786,1970
1974,11,13.0,F,4500,1970
1974,11,13.0,M,4413,1970
1974,11,14.0,F,4545,1970
1974,11,14.0,M,4516,1970
1974,11,15.0,F,4506,1970
1974,11,15.0,M,4735,1970
1974,11,16.0,F,3803,1970
1974,11,16.0,M,4001,1970
1974,11,17.0,F,3618,1970
1974,11,17.0,M,3853,1970
1974,11,18.0,F,4436,1970
1974,11,18.0,M,4781,1970
1974,11,19.0,F,4489,1970
1974,11,19.0,M,4938,1970
1974,11,20.0,F,4528,1970
1974,11,20.0,M,4706,1970
1974,11,21.0,F,4478,1970
1974,11,21.0,M,4557,1970
1974,11,22.0,F,4420,1970
1974,11,22.0,M,4656,1970
1974,11,23.0,F,4022,1970
1974,11,23.0,M,4081,1970
1974,11,24.0,F,3640,1970
1974,11,24.0,M,3905,1970
1974,11,25.0,F,4261,1970
1974,11,25.0,M,4577,1970
1974,11,26.0,F,4557,1970
1974,11,26.0,M,4931,1970
1974,11,27.0,F,4360,1970
1974,11,27.0,M,4687,1970
1974,11,28.0,F,3546,1970
1974,11,28.0,M,3748,1970
1974,11,29.0,F,4101,1970
1974,11,29.0,M,4323,1970
1974,11,30.0,F,3751,1970
1974,11,30.0,M,3976,1970
1974,11,31.0,F,4,1970
1974,11,31.0,M,2,1970
1974,11,99.0,F,10,1970
1974,11,99.0,M,10,1970
1974,12,1.0,F,3693,1970
1974,12,1.0,M,3876,1970
1974,12,2.0,F,4470,1970
1974,12,2.0,M,4789,1970
1974,12,3.0,F,4641,1970
1974,12,3.0,M,4898,1970
1974,12,4.0,F,4457,1970
1974,12,4.0,M,4615,1970
1974,12,5.0,F,4236,1970
1974,12,5.0,M,4699,1970
1974,12,6.0,F,4473,1970
1974,12,6.0,M,4570,1970
1974,12,7.0,F,3941,1970
1974,12,7.0,M,4028,1970
1974,12,8.0,F,3805,1970
1974,12,8.0,M,3863,1970
1974,12,9.0,F,4323,1970
1974,12,9.0,M,4647,1970
1974,12,10.0,F,4512,1970
1974,12,10.0,M,4700,1970
1974,12,11.0,F,4451,1970
1974,12,11.0,M,4592,1970
1974,12,12.0,F,4297,1970
1974,12,12.0,M,4748,1970
1974,12,13.0,F,4333,1970
1974,12,13.0,M,4418,1970
1974,12,14.0,F,3866,1970
1974,12,14.0,M,3979,1970
1974,12,15.0,F,3643,1970
1974,12,15.0,M,3862,1970
1974,12,16.0,F,4519,1970
1974,12,16.0,M,4669,1970
1974,12,17.0,F,4733,1970
1974,12,17.0,M,4907,1970
1974,12,18.0,F,4664,1970
1974,12,18.0,M,4739,1970
1974,12,19.0,F,4495,1970
1974,12,19.0,M,4849,1970
1974,12,20.0,F,4632,1970
1974,12,20.0,M,4821,1970
1974,12,21.0,F,3884,1970
1974,12,21.0,M,3956,1970
1974,12,22.0,F,3558,1970
1974,12,22.0,M,3519,1970
1974,12,23.0,F,3978,1970
1974,12,23.0,M,4108,1970
1974,12,24.0,F,3604,1970
1974,12,24.0,M,3934,1970
1974,12,25.0,F,3381,1970
1974,12,25.0,M,3439,1970
1974,12,26.0,F,4078,1970
1974,12,26.0,M,4385,1970
1974,12,27.0,F,4755,1970
1974,12,27.0,M,4848,1970
1974,12,28.0,F,4003,1970
1974,12,28.0,M,4221,1970
1974,12,29.0,F,3668,1970
1974,12,29.0,M,3715,1970
1974,12,30.0,F,4580,1970
1974,12,30.0,M,5061,1970
1974,12,31.0,F,4817,1970
1974,12,31.0,M,4820,1970
1974,12,99.0,F,8,1970
1974,12,99.0,M,22,1970
1975,1,1.0,F,3469,1970
1975,1,1.0,M,3559,1970
1975,1,2.0,F,3928,1970
1975,1,2.0,M,3945,1970
1975,1,3.0,F,4107,1970
1975,1,3.0,M,4318,1970
1975,1,4.0,F,3722,1970
1975,1,4.0,M,3948,1970
1975,1,5.0,F,3529,1970
1975,1,5.0,M,3721,1970
1975,1,6.0,F,4040,1970
1975,1,6.0,M,4386,1970
1975,1,7.0,F,4166,1970
1975,1,7.0,M,4626,1970
1975,1,8.0,F,4060,1970
1975,1,8.0,M,4356,1970
1975,1,9.0,F,4122,1970
1975,1,9.0,M,4339,1970
1975,1,10.0,F,4271,1970
1975,1,10.0,M,4581,1970
1975,1,11.0,F,3782,1970
1975,1,11.0,M,4146,1970
1975,1,12.0,F,3571,1970
1975,1,12.0,M,3669,1970
1975,1,13.0,F,4140,1970
1975,1,13.0,M,4479,1970
1975,1,14.0,F,4446,1970
1975,1,14.0,M,4742,1970
1975,1,15.0,F,4297,1970
1975,1,15.0,M,4596,1970
1975,1,16.0,F,4229,1970
1975,1,16.0,M,4407,1970
1975,1,17.0,F,4417,1970
1975,1,17.0,M,4595,1970
1975,1,18.0,F,3716,1970
1975,1,18.0,M,4160,1970
1975,1,19.0,F,3701,1970
1975,1,19.0,M,3747,1970
1975,1,20.0,F,4384,1970
1975,1,20.0,M,4518,1970
1975,1,21.0,F,4470,1970
1975,1,21.0,M,4632,1970
1975,1,22.0,F,4101,1970
1975,1,22.0,M,4457,1970
1975,1,23.0,F,4233,1970
1975,1,23.0,M,4514,1970
1975,1,24.0,F,4291,1970
1975,1,24.0,M,4480,1970
1975,1,25.0,F,3923,1970
1975,1,25.0,M,4154,1970
1975,1,26.0,F,3695,1970
1975,1,26.0,M,4013,1970
1975,1,27.0,F,4332,1970
1975,1,27.0,M,4451,1970
1975,1,28.0,F,4534,1970
1975,1,28.0,M,4615,1970
1975,1,29.0,F,4436,1970
1975,1,29.0,M,4464,1970
1975,1,30.0,F,4161,1970
1975,1,30.0,M,4456,1970
1975,1,31.0,F,4163,1970
1975,1,31.0,M,4514,1970
1975,1,99.0,F,4,1970
1975,1,99.0,M,4,1970
1975,2,1.0,F,3735,1970
1975,2,1.0,M,3964,1970
1975,2,2.0,F,3542,1970
1975,2,2.0,M,3774,1970
1975,2,3.0,F,4337,1970
1975,2,3.0,M,4544,1970
1975,2,4.0,F,4552,1970
1975,2,4.0,M,4541,1970
1975,2,5.0,F,4358,1970
1975,2,5.0,M,4471,1970
1975,2,6.0,F,4017,1970
1975,2,6.0,M,4408,1970
1975,2,7.0,F,4371,1970
1975,2,7.0,M,4598,1970
1975,2,8.0,F,3816,1970
1975,2,8.0,M,4036,1970
1975,2,9.0,F,3652,1970
1975,2,9.0,M,3912,1970
1975,2,10.0,F,4293,1970
1975,2,10.0,M,4440,1970
1975,2,11.0,F,4473,1970
1975,2,11.0,M,4653,1970
1975,2,12.0,F,4364,1970
1975,2,12.0,M,4584,1970
1975,2,13.0,F,4207,1970
1975,2,13.0,M,4555,1970
1975,2,14.0,F,4583,1970
1975,2,14.0,M,4636,1970
1975,2,15.0,F,3824,1970
1975,2,15.0,M,4173,1970
1975,2,16.0,F,3748,1970
1975,2,16.0,M,3797,1970
1975,2,17.0,F,4119,1970
1975,2,17.0,M,4254,1970
1975,2,18.0,F,4399,1970
1975,2,18.0,M,4833,1970
1975,2,19.0,F,4217,1970
1975,2,19.0,M,4579,1970
1975,2,20.0,F,4374,1970
1975,2,20.0,M,4610,1970
1975,2,21.0,F,4472,1970
1975,2,21.0,M,4447,1970
1975,2,22.0,F,3860,1970
1975,2,22.0,M,4057,1970
1975,2,23.0,F,3495,1970
1975,2,23.0,M,3782,1970
1975,2,24.0,F,4288,1970
1975,2,24.0,M,4566,1970
1975,2,25.0,F,4433,1970
1975,2,25.0,M,4717,1970
1975,2,26.0,F,4295,1970
1975,2,26.0,M,4525,1970
1975,2,27.0,F,4071,1970
1975,2,27.0,M,4470,1970
1975,2,28.0,F,4418,1970
1975,2,28.0,M,4556,1970
1975,2,29.0,F,3,1970
1975,2,29.0,M,4,1970
1975,2,31.0,F,1,1970
1975,2,99.0,F,6,1970
1975,2,99.0,M,9,1970
1975,3,1.0,F,3882,1970
1975,3,1.0,M,4039,1970
1975,3,2.0,F,3642,1970
1975,3,2.0,M,3745,1970
1975,3,3.0,F,4351,1970
1975,3,3.0,M,4612,1970
1975,3,4.0,F,4421,1970
1975,3,4.0,M,4616,1970
1975,3,5.0,F,4286,1970
1975,3,5.0,M,4568,1970
1975,3,6.0,F,4241,1970
1975,3,6.0,M,4599,1970
1975,3,7.0,F,4491,1970
1975,3,7.0,M,4564,1970
1975,3,8.0,F,3870,1970
1975,3,8.0,M,3934,1970
1975,3,9.0,F,3510,1970
1975,3,9.0,M,3636,1970
1975,3,10.0,F,4208,1970
1975,3,10.0,M,4360,1970
1975,3,11.0,F,4504,1970
1975,3,11.0,M,4735,1970
1975,3,12.0,F,4290,1970
1975,3,12.0,M,4643,1970
1975,3,13.0,F,4283,1970
1975,3,13.0,M,4327,1970
1975,3,14.0,F,4522,1970
1975,3,14.0,M,4576,1970
1975,3,15.0,F,3675,1970
1975,3,15.0,M,3916,1970
1975,3,16.0,F,3520,1970
1975,3,16.0,M,3715,1970
1975,3,17.0,F,4326,1970
1975,3,17.0,M,4674,1970
1975,3,18.0,F,4351,1970
1975,3,18.0,M,4739,1970
1975,3,19.0,F,4254,1970
1975,3,19.0,M,4613,1970
1975,3,20.0,F,4306,1970
1975,3,20.0,M,4620,1970
1975,3,21.0,F,4363,1970
1975,3,21.0,M,4709,1970
1975,3,22.0,F,3936,1970
1975,3,22.0,M,4102,1970
1975,3,23.0,F,3578,1970
1975,3,23.0,M,3944,1970
1975,3,24.0,F,4303,1970
1975,3,24.0,M,4481,1970
1975,3,25.0,F,4458,1970
1975,3,25.0,M,4748,1970
1975,3,26.0,F,4317,1970
1975,3,26.0,M,4595,1970
1975,3,27.0,F,4185,1970
1975,3,27.0,M,4368,1970
1975,3,28.0,F,4247,1970
1975,3,28.0,M,4552,1970
1975,3,29.0,F,3772,1970
1975,3,29.0,M,3858,1970
1975,3,30.0,F,3408,1970
1975,3,30.0,M,3763,1970
1975,3,31.0,F,4145,1970
1975,3,31.0,M,4377,1970
1975,3,99.0,F,4,1970
1975,3,99.0,M,8,1970
1975,4,1.0,F,4263,1970
1975,4,1.0,M,4608,1970
1975,4,2.0,F,4197,1970
1975,4,2.0,M,4573,1970
1975,4,3.0,F,4329,1970
1975,4,3.0,M,4572,1970
1975,4,4.0,F,4155,1970
1975,4,4.0,M,4461,1970
1975,4,5.0,F,3647,1970
1975,4,5.0,M,3934,1970
1975,4,6.0,F,3467,1970
1975,4,6.0,M,3695,1970
1975,4,7.0,F,4043,1970
1975,4,7.0,M,4458,1970
1975,4,8.0,F,4410,1970
1975,4,8.0,M,4710,1970
1975,4,9.0,F,4299,1970
1975,4,9.0,M,4524,1970
1975,4,10.0,F,4135,1970
1975,4,10.0,M,4442,1970
1975,4,11.0,F,4351,1970
1975,4,11.0,M,4580,1970
1975,4,12.0,F,3592,1970
1975,4,12.0,M,3958,1970
1975,4,13.0,F,3449,1970
1975,4,13.0,M,3553,1970
1975,4,14.0,F,4131,1970
1975,4,14.0,M,4319,1970
1975,4,15.0,F,4426,1970
1975,4,15.0,M,4688,1970
1975,4,16.0,F,4142,1970
1975,4,16.0,M,4534,1970
1975,4,17.0,F,4117,1970
1975,4,17.0,M,4419,1970
1975,4,18.0,F,4489,1970
1975,4,18.0,M,4642,1970
1975,4,19.0,F,3741,1970
1975,4,19.0,M,3873,1970
1975,4,20.0,F,3439,1970
1975,4,20.0,M,3590,1970
1975,4,21.0,F,4027,1970
1975,4,21.0,M,4421,1970
1975,4,22.0,F,4352,1970
1975,4,22.0,M,4592,1970
1975,4,23.0,F,4186,1970
1975,4,23.0,M,4325,1970
1975,4,24.0,F,4156,1970
1975,4,24.0,M,4370,1970
1975,4,25.0,F,4258,1970
1975,4,25.0,M,4597,1970
1975,4,26.0,F,3732,1970
1975,4,26.0,M,3905,1970
1975,4,27.0,F,3583,1970
1975,4,27.0,M,3579,1970
1975,4,28.0,F,4278,1970
1975,4,28.0,M,4471,1970
1975,4,29.0,F,4489,1970
1975,4,29.0,M,4762,1970
1975,4,30.0,F,4295,1970
1975,4,30.0,M,4366,1970
1975,4,31.0,F,2,1970
1975,4,31.0,M,2,1970
1975,4,99.0,F,10,1970
1975,4,99.0,M,6,1970
1975,5,1.0,F,4145,1970
1975,5,1.0,M,4509,1970
1975,5,2.0,F,4242,1970
1975,5,2.0,M,4429,1970
1975,5,3.0,F,3623,1970
1975,5,3.0,M,3956,1970
1975,5,4.0,F,3558,1970
1975,5,4.0,M,3638,1970
1975,5,5.0,F,4258,1970
